,user_names,text
2401,RepTonyGonzales,"The UN's report detailing China’s gross human rights violations in Xinjiang should be a wake-up call to the rest of the world. This is not a regime worthy of your cooperation.

https://t.co/hKsDVe1F4V"
2402,RepTonyGonzales,Dangerous amounts of fentanyl and cocaine are being smuggled in through our southern border. Drug overdoses in Texas are soaring. These illegal drugs entering the country daily will only worsen America's opioid crisis.
2403,RepTonyGonzales,"I visited the Ozona National Bank this week to meet with the Executive VP and board members. I provided an update on #TX23, and listened as people expressed frustration about the border crisis. Thank you to community members for support while we fight to fix this crisis. https://t.co/dRB1vARvW1"
2404,RepTonyGonzales,"Instead of spending his time working to secure our southern border or address inflation, Biden traveled to PA where he gave one of the most divisive speeches the nation has ever seen. This is not how a leader should speak in an effort to unite the country.
https://t.co/EZdBv0jRWO"
2405,RepTonyGonzales,"At the age of 18, I joined the Navy and swore an oath to defend the Constitution. 

As a Member of Congress, I continue to work every day to protect that oath. 🇺🇸"
2406,RepTonyGonzales,"Last night I had dinner with the new Mayor of Del Rio, Al Arreola. We talked about how we can work together in the future for the Del Rio community. https://t.co/0ynIjfD6Ip"
2407,RepTonyGonzales,"Great to catch up with San Felipe Del Rio CISD superintendent and fellow Navy veteran, Dr. Carlos Rios. I got to see the new improvements to school safety including locking doors with key cards. https://t.co/7IEyQZxu8U"
2408,RepTonyGonzales,I met with the Eagle Pass ISD superintendent and school board president to discuss school safety and plans for the upcoming school year. I look forward to a successful school year as students return to campus for the fall semester. https://t.co/d2UsNMsS6q
2409,RepTonyGonzales,I had a meeting with Maverick County’s hospital district leadership staff. I helped them secure $500K to improve treatment and education for diabetes patients in the area in Congress. I look forward to seeing these funds in action. https://t.co/8W7QkmDnHo
2410,RepTonyGonzales,I was honored to attend Middle Rio Grande’s Development Council luncheon where they presented me with a service award. A huge thank you to the local community and elected officials for their partnership in bringing federal dollars to the region for various improvement projects. https://t.co/YPYHq6ET8y
2411,RepTonyGonzales,RT @JoeTalkShow: Joe Biden breaks the border.. then says he's the guy to fix it.  Rep @TonyGonzales4TX joins me FROM the border with the tr…
2412,RepTonyGonzales,"It is always great to see small businesses thrive in #TX23. I visited the Jupe Mills Feed Store in Somerset where I met with the general manager, Rene Perez. He showed me the essential farming and ranching supplies they provide to the community. https://t.co/i8M4o6vgVA"
2413,RepTonyGonzales,"Biden’s immigration policies have emboldened human smugglers, led to record levels of migrant deaths, and endangered the safety of law enforcement and Border Patrol. No one stands to gain more from this chaos than the cartels.

https://t.co/dot74y303u"
2414,RepTonyGonzales,"The job of a firefighter is to fight fires, not work overtime as a result of the federal government’s failed border policies. 

Thank you to @JaieAvila for covering this story. Listen here ⬇️

https://t.co/HVr9fhnTYa"
2415,RepTonyGonzales,I stopped by @somersetisd to talk with superintendent Saul Hinojosa on mental health resources and the safety of our students. https://t.co/Rr61CZ5HNw
2416,RepTonyGonzales,"As our kids go back to school, it is vital that they have all the resources they need to succeed. I met with @HarlandaleISD superintendent Gerardo Soto &amp; chief of police. I look forward to continuing to work with them to update school security infrastructure and technology. https://t.co/ynqv1a49FL"
2417,RepTonyGonzales,"Student loan ""cancellation"" is only a transferal of debt and bad policy onto hard working Americans."
2418,RepTonyGonzales,"On National Overdose Awareness Day, it is more important than ever to bring light to the deadly fentanyl crisis in America.

Open border policies have allowed for cartels and other bad actors to smuggle record amounts of fentanyl into our country."
2419,RepTonyGonzales,"Nothing is free. Someone is having to pay for these thousands of illegal immigrants. It is not the federal government, it is the local municipalities that are having to unfairly handle the burden. https://t.co/QYiGfAlxnK"
2420,RepTonyGonzales,#TX23 is a blue collar district filled with hard working Texans who are just trying to provide for their families. The Biden administration has forgotten everyday Americans who need to put food on the table and gas in the tank. https://t.co/DyBdEfuyrS
2421,RepTonyGonzales,"Congress was completely left out of a decision that will negatively impact millions of Americans. This immoral and irresponsible Executive Order will cost taxpayers over 330,000,000,000.

https://t.co/iCaIienv5b"
2422,RepTonyGonzales,"Subscribe to my newsletter for weekly updates on my work serving you in Washington, D.C. and #TX23. https://t.co/W0F3JEVx8F"
2423,RepTonyGonzales,"Last week, I toured Omni Logistics warehouses with station manager, Rick Moya.

Discussed the importance of international trade relations, the distribution process, and the effect labor and truck driver shortages have on the supply chain. https://t.co/guQbtVT6Xp"
2424,RepTonyGonzales,"I met with the Tipro Summer Conference board of directors this week to discuss the importance of the oil and gas industry. Blue collar jobs are the fabric of America, and regulations that threaten to take away this vital industry could destroy many cities in the U.S. https://t.co/TRZcRuKjpS"
2425,RepTonyGonzales,"Earlier this week, I toured the Helotes House of Neighborly Service food pantry with President Joseph Beach. I learned about the work he does to provide meals to families in need. It is important that we partner with people like Joseph to make sure that Texans are taken care of. https://t.co/aabnDfRoj1"
2426,RepTonyGonzales,"I'm proud to announce that the Tiguas received $482,382 in funding through the Tribal Homeland Security Grant Program. I'm looking forward to seeing the impact this grant will have by protecting Native American tribes &amp; providing opportunities for economic growth &amp; development."
2427,RepTonyGonzales,Honored to speak at @NADB_BDAN 26th Border Forum in San Antonio this morning. They’ve worked hard to fund over $200M worth of projects in #TX23. I look forward to continue working with them on future projects for our community. https://t.co/RSrgSzxPQq
2428,RepTonyGonzales,"The numbers show that the Biden Administration is not doing what it is supposed to do at our southern border. 60,000 migrants entered ICE's detained docket, but only 150 have been deported. We must restore order at our southern border. https://t.co/MlYTVADD6h"
2429,RepTonyGonzales,"Inflation is at a 40 year high. Farmers &amp; grocery store owners are being forced to raise prices to avoid going out of business. We must stop out of control spending packages like the ""Inflation Reduction Act"" &amp; start fixing the root causes of this issue.

https://t.co/DoJhfg73vo"
2430,RepTonyGonzales,"Had a good conversation with Northeast ISD’s Chief of Police, Wally McCampbell. 

We discussed the importance of school safety and how I can help facilitate education grants for our community. https://t.co/32lSAKN5YZ"
2431,RepTonyGonzales,"Never miss an update on my work for you in Washington, D.C. and #TX23. Subscribe to my newsletter here:

https://t.co/jt0TEGZhUR https://t.co/CAaCBYKMSp"
2432,RepTonyGonzales,Veterans who put their lives on the line to protect our country instead of going to college shouldn’t be responsible to pay for those who did.
2433,RepTonyGonzales,"I am glad to announce that El Paso received $1,081,037 from the Transit Security Grant Program.

This much needed funding will go towards protecting public transit systems from acts of terrorism while improving infrastructure and increasing overall reliability."
2434,RepTonyGonzales,"If Biden goes through with this it will not only make inflation worse, but it will force taxpayers who didn’t go to college to pay for those who did. 

Hardworking Texas farmers, electricians, and truck drivers should not be responsible for the debt of lawyers and academics. https://t.co/t2uVNISbnB"
2435,RepTonyGonzales,"Met with @TAMUSanAntonio President, Dr. Cynthia Teniente Matson to learn more about her campus improvement plans. We discussed how I have advocated for funding in Congress for their Public Health &amp; Genomics Research Center. Our students must have all the right tools to succeed. https://t.co/D7AypL31gx"
2436,RepTonyGonzales,"RT @AliBradleyTV: .@DHSgov allocated millions in #OperationStonegarden funding to help states w/border security.
TX: $39.8M
AZ: $16.3M
NM:…"
2437,RepTonyGonzales,"TX received $39,875,000 in Operation Stonegarden Funding for FY22. This grant program allows local law enforcement to help BP agents enforce immigration laws. When local law enforcement works alongside our Border Patrol, they can save lives, detain criminals, &amp; seize contraband."
2438,RepTonyGonzales,"Discussed infrastructure needs and ways our office can help apply for federal grants with City of Carrizo Springs manager, Chris A. Castaneda. Thankful for his hard work for the community! https://t.co/s0WFYbjVuW"
